,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
3043,KTR,2016-09-24,2018-11-08,775,Saturday,987161,USD,25735,500000,207233,0.05147,8.05257431513503,0.414466,30-35,B,xsmith,shelby68@harris-young.com,Brooke Brewer,F,44
3044,BYU,2017-07-12,2018-07-26,379,Wednesday,975016,EUR,21794,499999,924300,0.04358808717617435,42.41075525373956,1.8486036972073945,35-45,B,jimmysmith,rduncan@allen-becker.info,Marissa Sanchez,F,33
3045,GRZ,2017-01-15,2018-07-04,535,Sunday,216440,USD,7744,500000,146648,0.015488,18.93698347107438,0.293296,30-40,M,jimmysmith,rduncan@allen-becker.info,Marissa Sanchez,F,33
3046,KTR,2017-04-26,2017-07-13,78,Wednesday,881563,EUR,13136,499997,123597,0.026272157632945797,9.40902862362972,0.24719548317289905,35-55,B,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3047,BYU,2016-02-10,2017-10-17,615,Wednesday,48600,GPB,34872,500001,20615,0.06974386051227897,0.5911619637531544,0.04122991754016492,35-55,B,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3048,GRZ,2016-06-12,2017-03-18,279,Sunday,503862,GPB,28806,499998,285647,0.057612230448921796,9.916232729292508,0.5712962851851408,40-50,F,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3049,KTR,2017-04-23,2018-12-11,597,Sunday,76065,EUR,39455,500001,46832,0.07890984218031565,1.1869725003168166,0.09366381267237466,35-45,M,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3050,KTR,2016-04-22,2017-05-30,403,Friday,745928,EUR,6923,500000,214577,0.013846,30.99479994222158,0.429154,25-30,B,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3051,AKX,2017-06-30,2018-11-06,494,Friday,184252,GPB,24580,500000,160202,0.04916,6.517575264442637,0.320404,20-35,B,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3052,KTR,2017-02-11,2018-02-05,359,Saturday,635120,GPB,79502,499999,53401,0.15900431800863601,0.6716937938668209,0.10680221360442721,20-30,B,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3053,GRZ,2017-04-18,2018-08-05,474,Tuesday,136632,USD,69931,499999,71829,0.13986227972455945,1.027141039024181,0.14365828731657462,45-65,M,guzmanmary,christinahall@hanna.com,Shannon Avila,F,52
3054,GRZ,2018-09-04,2018-11-17,74,Tuesday,322381,EUR,52480,499996,42811,0.10496083968671749,0.8157583841463415,0.08562268498147985,25-45,F,hawkinsashley,moorecody@yahoo.com,Robert Miller,M,88
3055,GRZ,2017-01-05,2018-07-04,545,Thursday,622909,EUR,59199,500000,545301,0.118398,9.211321137181372,1.090602,25-40,B,hawkinsashley,moorecody@yahoo.com,Robert Miller,M,88
3056,GRZ,2017-06-20,2018-10-30,497,Tuesday,845087,GPB,24077,499999,283645,0.04815409630819262,11.780745109440545,0.5672911345822692,40-60,B,hawkinsashley,moorecody@yahoo.com,Robert Miller,M,88
3057,GRZ,2017-08-19,2019-09-08,750,Saturday,497902,EUR,42399,499999,312368,0.08479816959633919,7.367343569423807,0.6247372494744989,30-45,F,hawkinsashley,moorecody@yahoo.com,Robert Miller,M,88
3058,GRZ,2017-03-25,2017-11-19,239,Saturday,551259,USD,76431,499997,90329,0.15286291717750305,1.1818372126493177,0.18065908395450372,20-25,M,hawkinsashley,moorecody@yahoo.com,Robert Miller,M,88
3059,KTR,2018-07-02,2018-07-21,19,Monday,283035,GPB,36954,500002,88264,0.07390770436918252,2.388482978838556,0.17652729389082444,45-60,F,hawkinsashley,moorecody@yahoo.com,Robert Miller,M,88
3060,KTR,2016-01-12,2018-02-05,755,Tuesday,814510,USD,39747,500003,200661,0.07949352303886177,5.048456487282059,0.4013195920824475,45-70,F,hawkinsashley,moorecody@yahoo.com,Robert Miller,M,88
3061,GRZ,2017-09-21,2017-10-24,33,Thursday,185155,EUR,33708,499998,69558,0.06741626966507866,2.0635457458170166,0.13911655646622587,20-25,M,victoriastanley,carla30@gmail.com,Alfred Hawkins,M,59
3062,GRZ,2016-08-18,2016-09-16,29,Thursday,405924,GPB,29297,499999,181526,0.058594117188234374,6.196061030139605,0.3630527261054522,25-30,F,victoriastanley,carla30@gmail.com,Alfred Hawkins,M,59
3063,GRZ,2017-05-29,2018-08-28,456,Monday,832708,USD,43533,499999,567380,0.08706617413234827,13.033331036225393,1.134762269524539,30-40,F,victoriastanley,carla30@gmail.com,Alfred Hawkins,M,59
3064,AKX,2016-08-19,2016-12-27,130,Friday,419296,EUR,10874,499997,255593,0.02174813048878293,23.504965973882655,0.5111890671344028,35-50,F,victoriastanley,carla30@gmail.com,Alfred Hawkins,M,59
3065,AKX,2018-08-02,2018-12-21,141,Thursday,578661,GPB,41038,500004,189972,0.08207534339725282,4.629172961645304,0.37994096047231624,30-35,F,victoriastanley,carla30@gmail.com,Alfred Hawkins,M,59
3066,KTR,2017-06-16,2018-07-31,410,Friday,889656,EUR,22377,499999,4938,0.04475408950817902,0.22067301246815926,0.009876019752039503,35-55,B,dylanrose,grayronald@long-green.biz,Kathryn Baker,F,55
3067,BYU,2016-09-10,2018-01-16,493,Saturday,836181,GPB,27005,500000,324788,0.05401,12.026957970746158,0.649576,20-25,M,dylanrose,grayronald@long-green.biz,Kathryn Baker,F,55
3068,GRZ,2016-02-08,2016-08-16,190,Monday,994004,EUR,67559,499997,2037,0.13511881071286427,0.030151423200461817,0.004074024444146665,40-50,M,dylanrose,grayronald@long-green.biz,Kathryn Baker,F,55
3069,KTR,2017-11-20,2017-12-27,37,Monday,575021,USD,64392,500001,495659,0.12878374243251514,7.697524537209591,0.9913160173679653,35-40,B,xreilly,larrysmith@hotmail.com,Brenda Nelson,F,75
3070,KTR,2017-02-20,2018-12-08,656,Monday,338595,USD,31386,499999,130336,0.06277212554425109,4.152679538647805,0.2606725213450427,40-45,M,xreilly,larrysmith@hotmail.com,Brenda Nelson,F,75
3071,KTR,2016-10-07,2018-03-03,512,Friday,454124,EUR,38574,499999,423461,0.0771481542963086,10.977886659407892,0.8469236938473877,30-35,B,xreilly,larrysmith@hotmail.com,Brenda Nelson,F,75
3072,KTR,2017-12-10,2018-11-06,331,Sunday,622391,EUR,28824,500000,572820,0.057648,19.87302248126561,1.14564,35-60,F,xreilly,larrysmith@hotmail.com,Brenda Nelson,F,75
3073,BYU,2016-09-06,2016-11-11,66,Tuesday,842218,GPB,23912,499999,72586,0.047824095648191296,3.035547005687521,0.14517229034458068,20-40,F,jesus19,ericsmith@hawkins-finley.biz,Stacey Pruitt,F,90
3074,KTR,2018-11-02,2020-01-30,454,Friday,212501,EUR,56403,500001,129888,0.11280577438845123,2.30285623105154,0.2597754804490391,20-25,M,jesus19,ericsmith@hawkins-finley.biz,Stacey Pruitt,F,90
3075,BYU,2016-09-23,2017-06-03,253,Friday,469886,EUR,12405,500000,409130,0.02481,32.98105602579605,0.81826,35-45,B,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3076,BYU,2016-07-29,2018-06-24,695,Friday,999195,GPB,6844,500000,505954,0.013688,73.92665108123904,1.011908,40-45,M,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3077,GRZ,2016-08-22,2016-07-10,-43,Monday,857753,EUR,53194,499995,819854,0.1063890638906389,15.412527728691206,1.6397243972439723,25-30,M,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3078,BYU,2016-06-25,2017-07-23,393,Saturday,23639,USD,77163,499998,22951,0.15432661730646924,0.29743529930147866,0.04590218360873444,40-60,M,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3079,GRZ,2017-09-23,2019-12-08,806,Saturday,635068,EUR,22129,500003,311845,0.04425773445359328,14.092141533734015,0.6236862578824527,30-50,B,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3080,BYU,2016-06-15,2017-02-05,235,Wednesday,127405,GPB,58075,500001,191,0.1161497677004646,0.003288850624192854,0.000381999236001528,20-40,B,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3081,BYU,2016-04-18,2016-08-10,114,Monday,918219,USD,37738,499998,262004,0.07547630190520763,6.942710265514866,0.5240100960403842,30-50,B,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3082,BYU,2017-12-14,2018-03-06,82,Thursday,131877,USD,62837,499998,35802,0.12567450269801078,0.569759854862581,0.07160428641714567,20-25,B,vanessa00,andreataylor@yahoo.com,Jeffery Robinson,M,86
3083,GRZ,2017-08-22,2018-12-07,472,Tuesday,66185,EUR,44032,500001,1660,0.08806382387235226,0.03769985465116279,0.00331999336001328,30-50,M,lwolfe,ginatorres@gmail.com,George Miller,M,77
3084,AKX,2018-01-17,2019-11-21,673,Wednesday,342770,USD,23883,499998,65226,0.047766191064764256,2.7310639366913705,0.13045252181008724,30-45,F,lwolfe,ginatorres@gmail.com,George Miller,M,77
3085,BYU,2017-05-05,2018-05-29,389,Friday,279435,USD,48694,499998,57916,0.09738838955355822,1.1893867827658438,0.11583246332985332,20-40,F,lwolfe,ginatorres@gmail.com,George Miller,M,77
3086,KTR,2017-08-20,2018-01-25,158,Sunday,257203,GPB,71039,500001,162565,0.1420777158445683,2.2883908838806852,0.32512934974130053,35-55,F,wpatrick,jacqueline66@gmail.com,Jonathan Burton,M,81
3087,GRZ,2017-12-28,2018-07-16,200,Thursday,530537,EUR,18300,500000,379328,0.0366,20.72830601092896,0.758656,40-50,F,wpatrick,jacqueline66@gmail.com,Jonathan Burton,M,81
3088,GRZ,2017-05-02,2017-09-10,131,Tuesday,979471,EUR,3180,500002,944798,0.006359974560101759,297.1062893081761,1.8895884416462334,30-35,M,wpatrick,jacqueline66@gmail.com,Jonathan Burton,M,81
3089,AKX,2017-12-12,2018-09-30,292,Tuesday,684642,USD,45450,499999,356728,0.0909001818003636,7.8488008800880085,0.7134574269148538,40-50,B,wpatrick,jacqueline66@gmail.com,Jonathan Burton,M,81
3090,AKX,2017-07-21,2019-02-20,579,Friday,462231,USD,15383,500001,212419,0.030765938468123064,13.808684911915751,0.42483715032569935,35-40,B,manuelnewman,lcummings@norris-armstrong.net,Levi Gilbert,M,27
3091,KTR,2017-04-30,2018-06-14,410,Sunday,762588,EUR,15435,500000,665235,0.03087,43.09912536443149,1.33047,20-35,F,manuelnewman,lcummings@norris-armstrong.net,Levi Gilbert,M,27
3092,GRZ,2017-10-20,2018-05-31,223,Friday,733587,USD,58170,500000,648115,0.11634,11.141739728382328,1.29623,30-55,M,isabelhuerta,eugeneruiz@gmail.com,Jennifer Castillo,F,23
3093,KTR,2017-10-07,2017-10-13,6,Saturday,426111,USD,60352,499997,214733,0.12070472422834537,3.558009676564157,0.4294685768114609,35-40,M,isabelhuerta,eugeneruiz@gmail.com,Jennifer Castillo,F,23
3094,BYU,2016-09-18,2016-09-23,5,Sunday,330138,GPB,58187,500000,64578,0.116374,1.1098355302730851,0.129156,35-40,B,isabelhuerta,eugeneruiz@gmail.com,Jennifer Castillo,F,23
3095,BYU,2016-10-19,2018-04-21,549,Wednesday,974613,USD,63014,500002,769052,0.12602749589001644,12.204462500396737,1.5380978476086096,20-30,B,isabelhuerta,eugeneruiz@gmail.com,Jennifer Castillo,F,23
3096,GRZ,2017-11-07,2017-10-08,-30,Tuesday,27611,USD,1427,499998,23097,0.002854011416045664,16.18570427470217,0.04619418477673911,35-55,F,isabelhuerta,eugeneruiz@gmail.com,Jennifer Castillo,F,23
3097,AKX,2018-03-27,2018-04-24,28,Tuesday,452443,GPB,46365,499999,206153,0.09273018546037091,4.446306481181926,0.4123068246136492,45-55,F,isaunders,shariwilson@hotmail.com,Jessica Little,F,18
3098,KTR,2016-07-26,2016-09-15,51,Tuesday,191676,USD,89128,500000,151066,0.178256,1.6949331298806212,0.302132,25-45,M,isaunders,shariwilson@hotmail.com,Jessica Little,F,18
3099,AKX,2017-06-01,2018-04-07,310,Thursday,83982,EUR,33937,500001,42641,0.0678738642522715,1.256475233520936,0.08528182943634113,40-55,F,isaunders,shariwilson@hotmail.com,Jessica Little,F,18
3100,KTR,2017-12-05,2017-12-10,5,Tuesday,527285,GPB,22263,499998,123995,0.04452617810471242,5.569554866819386,0.24799099196396784,40-50,F,isaunders,shariwilson@hotmail.com,Jessica Little,F,18
3101,BYU,2017-10-05,2018-01-03,90,Thursday,742178,GPB,60209,499998,392028,0.1204184816739267,6.511119600059792,0.784059136236545,40-60,M,pcruz,kristensmith@mullins.com,Carrie Hernandez,F,64
3102,KTR,2016-12-20,2018-10-22,671,Tuesday,913863,EUR,27225,500000,225645,0.05445,8.288154269972452,0.45129,25-30,F,pcruz,kristensmith@mullins.com,Carrie Hernandez,F,64
3103,BYU,2017-01-11,2019-07-01,901,Wednesday,747264,EUR,16123,499999,488424,0.03224606449212898,30.293617813062085,0.9768499536999073,40-55,B,pcruz,kristensmith@mullins.com,Carrie Hernandez,F,64
3104,GRZ,2017-04-05,2019-03-29,723,Wednesday,791136,USD,36957,500001,66632,0.07391385217229565,1.802960196985686,0.13326373347253306,20-25,F,pcruz,kristensmith@mullins.com,Carrie Hernandez,F,64
3105,GRZ,2017-02-04,2017-10-21,259,Saturday,188925,EUR,21320,499998,27775,0.04264017056068224,1.302767354596623,0.0555502222008888,25-45,B,pcruz,kristensmith@mullins.com,Carrie Hernandez,F,64
3106,KTR,2017-09-19,2019-12-04,806,Tuesday,143988,GPB,27372,499999,5850,0.05474410948821898,0.21372205173169662,0.0117000234000468,35-50,M,ewilson,shawn28@howard-wilson.com,Cheryl Collins,F,84
3107,AKX,2016-02-09,2017-08-25,563,Tuesday,474109,GPB,25234,499997,25128,0.05046830280981686,0.9957993183799635,0.050256301537809224,35-60,M,ewilson,shawn28@howard-wilson.com,Cheryl Collins,F,84
3108,AKX,2017-08-22,2019-03-07,562,Tuesday,332532,EUR,28255,500002,6792,0.056509773960904154,0.2403822332330561,0.013583945664217343,45-55,F,ewilson,shawn28@howard-wilson.com,Cheryl Collins,F,84
3109,KTR,2016-04-30,2016-05-16,16,Saturday,689367,GPB,19369,500000,175323,0.038738,9.051732149310753,0.350646,35-55,M,ewilson,shawn28@howard-wilson.com,Cheryl Collins,F,84
3110,BYU,2017-09-11,2018-07-14,306,Monday,458892,GPB,59572,499999,90060,0.11914423828847658,1.5117840596253274,0.18012036024072048,20-30,F,ewilson,shawn28@howard-wilson.com,Cheryl Collins,F,84
3111,GRZ,2018-01-23,2018-04-16,83,Tuesday,882800,EUR,24048,499999,191076,0.048096096192192385,7.94560878243513,0.38215276430552864,30-45,B,ewilson,shawn28@howard-wilson.com,Cheryl Collins,F,84
3112,KTR,2018-05-01,2018-06-15,45,Tuesday,372075,EUR,60613,500001,173619,0.1212257575484849,2.8643855278570602,0.34723730552538895,20-25,B,ewilson,shawn28@howard-wilson.com,Cheryl Collins,F,84
3113,BYU,2017-02-05,2018-05-03,452,Sunday,741846,GPB,31400,499995,209926,0.06280062800628006,6.685541401273885,0.41985619856198564,35-50,M,katherine74,matthew52@hotmail.com,Daniel Stone,M,35
3114,KTR,2016-01-08,2018-01-25,748,Friday,680814,GPB,57821,499998,436162,0.11564246256985028,7.543314712647654,0.8723274893099573,30-40,M,katherine74,matthew52@hotmail.com,Daniel Stone,M,35
3115,AKX,2016-12-20,2017-11-23,338,Tuesday,807561,GPB,56635,500001,328224,0.11326977346045308,5.7954268561843385,0.6564466871066258,25-30,F,katherine74,matthew52@hotmail.com,Daniel Stone,M,35
3116,BYU,2018-01-18,2018-05-11,113,Thursday,845250,EUR,18767,500001,730592,0.03753392493215014,38.929610486492244,1.4611810776378447,40-45,M,cookmark,vgraham@keller.com,Todd Smith,M,86
3117,KTR,2018-02-25,2018-11-15,263,Sunday,896779,GPB,80568,500002,234626,0.16113535545857816,2.912148743918181,0.469250122999508,40-50,B,cookmark,vgraham@keller.com,Todd Smith,M,86
3118,GRZ,2017-04-21,2019-04-16,725,Friday,185357,USD,24003,499997,121569,0.048006288037728224,5.064741907261593,0.24313945883675303,40-45,M,cookmark,vgraham@keller.com,Todd Smith,M,86
3119,GRZ,2017-08-28,2019-09-06,739,Monday,487373,EUR,33333,500002,78185,0.06666573333706666,2.3455734557345576,0.1563693745225019,40-50,B,cookmark,vgraham@keller.com,Todd Smith,M,86
3120,AKX,2018-09-01,2019-12-02,457,Saturday,981736,EUR,13563,499996,755233,0.027126217009736078,55.68332964683329,1.5104780838246705,35-40,B,cookmark,vgraham@keller.com,Todd Smith,M,86
3121,AKX,2016-02-08,2016-10-12,247,Monday,420035,EUR,19071,500000,30301,0.038142,1.5888521839442085,0.060602,40-60,B,michael67,sthomas@watson-collins.com,Jason Cordova,M,88
3122,GRZ,2017-11-04,2018-02-10,98,Saturday,715181,GPB,17977,500000,244518,0.035954,13.601713300328196,0.489036,40-55,F,michael67,sthomas@watson-collins.com,Jason Cordova,M,88
3123,BYU,2017-08-14,2019-10-06,783,Monday,240085,EUR,57732,500000,40093,0.115464,0.6944675396660431,0.080186,35-55,M,michael67,sthomas@watson-collins.com,Jason Cordova,M,88
3124,AKX,2016-03-12,2018-05-28,807,Saturday,554181,USD,69904,499999,13632,0.13980827961655923,0.19501029983978027,0.027264054528109056,20-35,F,michael67,sthomas@watson-collins.com,Jason Cordova,M,88
3125,GRZ,2016-06-19,2017-10-02,470,Sunday,480996,EUR,15619,499997,26353,0.031238187429124573,1.6872399001216467,0.05270631623789743,40-55,F,michael67,sthomas@watson-collins.com,Jason Cordova,M,88
3126,KTR,2016-08-31,2018-08-04,703,Wednesday,1330,USD,33343,500003,1089,0.06668559988640069,0.03266052844675044,0.0021779869320784073,20-40,F,wmack,vhowell@zimmerman.com,Jessica Johnson,F,64
3127,BYU,2017-11-16,2018-08-26,283,Thursday,44108,USD,17924,499997,16437,0.035848215089290536,0.9170386074536934,0.03287419724518347,20-30,M,wmack,vhowell@zimmerman.com,Jessica Johnson,F,64
3128,AKX,2017-01-31,2017-10-09,251,Tuesday,745078,USD,84475,500004,476727,0.16894864841081272,5.643409292690145,0.9534463724290205,30-45,B,wmack,vhowell@zimmerman.com,Jessica Johnson,F,64
3129,KTR,2017-09-22,2019-07-02,648,Friday,660212,USD,77438,499999,386631,0.1548763097526195,4.992781321831659,0.7732635465270931,20-25,B,wmack,vhowell@zimmerman.com,Jessica Johnson,F,64
3130,BYU,2016-06-26,2018-04-21,664,Sunday,80724,USD,20705,499997,23138,0.041410248461490766,1.1175078483458103,0.04627627765766595,35-45,M,wmack,vhowell@zimmerman.com,Jessica Johnson,F,64
3131,GRZ,2017-02-02,2018-05-12,464,Thursday,407153,EUR,52755,499998,270776,0.10551042204168817,5.132707800208511,0.5415541662166649,30-50,B,smithraven,krystal32@duncan.info,James Anderson,M,56
3132,KTR,2017-07-15,2019-09-04,781,Saturday,359239,USD,85659,500005,45249,0.17131628683713163,0.528245718488425,0.0904970950290497,20-45,B,smithraven,krystal32@duncan.info,James Anderson,M,56
3133,AKX,2017-01-24,2019-01-13,719,Tuesday,632622,EUR,59083,500000,611076,0.118166,10.342670480510469,1.222152,35-55,F,smithraven,krystal32@duncan.info,James Anderson,M,56
3134,GRZ,2017-04-14,2017-09-24,163,Friday,255484,USD,28672,500003,237292,0.05734365593806437,8.276088169642858,0.4745811525130849,45-70,B,smithraven,krystal32@duncan.info,James Anderson,M,56
3135,KTR,2016-06-18,2017-06-27,374,Saturday,573237,GPB,45938,499999,413320,0.0918761837523675,8.997344246593235,0.8266416532833065,20-25,B,smithraven,krystal32@duncan.info,James Anderson,M,56
3136,BYU,2018-11-03,2020-07-03,608,Saturday,371574,EUR,15083,500001,368658,0.030165939668120662,24.441954518331897,0.7373145253709492,35-55,F,smithraven,krystal32@duncan.info,James Anderson,M,56
3137,GRZ,2018-01-01,2018-04-26,115,Monday,952156,USD,59647,499998,717243,0.11929447717790871,12.0247958824417,1.434491737966952,40-60,M,smithraven,krystal32@duncan.info,James Anderson,M,56
3138,KTR,2016-05-09,2018-07-19,801,Monday,998406,USD,14375,500001,460603,0.028749942500115,32.041947826086954,0.9212041575916848,20-35,M,william15,xphillips@spencer-clark.biz,Tina Collins,F,25
3139,BYU,2017-03-03,2017-06-13,102,Friday,727005,USD,31547,500001,705175,0.06309387381225237,22.353155609091196,1.4103471793056415,25-30,B,william15,xphillips@spencer-clark.biz,Tina Collins,F,25
3140,GRZ,2017-07-25,2018-08-26,397,Tuesday,375586,USD,24324,500000,286047,0.048648,11.759866798223976,0.572094,35-55,B,william15,xphillips@spencer-clark.biz,Tina Collins,F,25
3141,AKX,2016-11-11,2017-08-01,263,Friday,370265,GPB,23621,500001,304048,0.04724190551618897,12.871935989162186,0.6080947838104324,25-35,B,hillchristopher,tinaferguson@jones-moses.com,Michaela Cohen,F,83
3142,GRZ,2017-11-05,2017-09-09,-57,Sunday,295204,EUR,23690,499999,116509,0.04738009476018952,4.918066694807936,0.23301846603693208,25-30,M,hillchristopher,tinaferguson@jones-moses.com,Michaela Cohen,F,83
3143,AKX,2016-02-10,2017-05-10,455,Wednesday,984063,GPB,49445,499997,570434,0.09889059334356007,11.53673778946304,1.1408748452490716,20-30,B,hillchristopher,tinaferguson@jones-moses.com,Michaela Cohen,F,83
3144,KTR,2016-11-18,2017-11-19,366,Friday,695055,EUR,40838,500002,610752,0.08167567329730681,14.95548263871884,1.221499114003544,25-35,F,davidsonsteven,zgonzales@yahoo.com,Lori Jackson,F,86
3145,KTR,2017-12-14,2019-07-18,581,Thursday,663667,GPB,9815,499998,474921,0.019630078520314082,48.3872643912379,0.9498457993831976,20-30,F,davidsonsteven,zgonzales@yahoo.com,Lori Jackson,F,86
3146,GRZ,2017-02-05,2019-03-21,774,Sunday,708385,USD,93670,500001,468747,0.18733962532074935,5.004238283335113,0.93749212501575,30-50,F,davidsonsteven,zgonzales@yahoo.com,Lori Jackson,F,86
3147,GRZ,2016-09-06,2017-06-20,287,Tuesday,478113,GPB,35365,500001,62659,0.07072985854028292,1.7717800084829634,0.12531774936450127,30-40,M,frederickharris,wrussell@schneider-little.com,Anna Boyd,F,50
3148,BYU,2017-03-01,2018-10-04,582,Wednesday,828114,EUR,15063,500000,302154,0.030126,20.059350726946825,0.604308,25-35,F,frederickharris,wrussell@schneider-little.com,Anna Boyd,F,50
3149,KTR,2017-06-10,2018-05-15,339,Saturday,688680,EUR,22482,499996,217103,0.04496435971487772,9.656747620318477,0.4342094736757894,40-55,F,michael87,mooremichael@bryan.com,Audrey Mccarthy,F,23
3150,BYU,2017-10-27,2018-08-07,284,Friday,399361,USD,20271,499999,199306,0.04054208108416217,9.832075378619702,0.39861279722559445,40-55,B,michael87,mooremichael@bryan.com,Audrey Mccarthy,F,23
3151,GRZ,2018-11-04,2019-10-24,354,Sunday,75078,GPB,77709,499999,72027,0.15541831083662166,0.926881056248311,0.1440542881085762,25-35,B,joshua41,samanthacurtis@yahoo.com,Teresa Ramirez,F,41
3152,GRZ,2016-09-28,2017-05-22,236,Wednesday,2278,USD,70305,499996,401,0.1406111248889991,0.005703719507858616,0.0008020064160513284,25-40,F,joshua41,samanthacurtis@yahoo.com,Teresa Ramirez,F,41
3153,GRZ,2017-12-11,2019-05-03,508,Monday,765946,EUR,55331,500000,508731,0.110662,9.194321447289946,1.017462,20-25,F,joshua41,samanthacurtis@yahoo.com,Teresa Ramirez,F,41
3154,GRZ,2016-09-12,2018-05-29,624,Monday,611237,GPB,28661,500003,287040,0.05732165607006358,10.015002965702523,0.5740765555406667,30-45,B,zacharybecker,kimberlymarshall@gmail.com,Roger Turner,M,88
3155,GRZ,2017-03-13,2017-11-12,244,Monday,16509,USD,36999,499999,6127,0.07399814799629599,0.16559907024514176,0.012254024508049017,25-35,B,zacharybecker,kimberlymarshall@gmail.com,Roger Turner,M,88
3156,BYU,2016-11-11,2018-08-31,658,Friday,836529,USD,21222,499998,616887,0.04244416977667911,29.068278201865986,1.2337789351157404,20-30,F,zacharybecker,kimberlymarshall@gmail.com,Roger Turner,M,88
3157,GRZ,2017-01-29,2019-01-21,722,Sunday,851183,USD,56357,499999,779940,0.11271422542845086,13.839274624270278,1.5598831197662395,40-45,F,zacharybecker,kimberlymarshall@gmail.com,Roger Turner,M,88
3158,AKX,2017-05-31,2018-07-14,409,Wednesday,266678,USD,30973,500001,46834,0.06194587610824778,1.51209117618571,0.09366781266437467,20-35,B,zacharybecker,kimberlymarshall@gmail.com,Roger Turner,M,88
3159,KTR,2018-05-03,2018-08-11,100,Thursday,40764,EUR,18467,499999,6660,0.03693407386814774,0.36064330968755076,0.01332002664005328,20-40,F,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3160,BYU,2017-09-28,2018-12-26,454,Thursday,974476,USD,16231,500000,286194,0.032462,17.632554987369847,0.572388,25-40,F,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3161,BYU,2016-08-13,2016-03-09,-157,Saturday,799068,USD,59443,499999,398674,0.11888623777247555,6.706828390222566,0.7973495946991894,35-55,F,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3162,BYU,2017-07-22,2017-10-28,98,Saturday,782147,USD,41294,500003,537549,0.08258750447497315,13.017605463263427,1.0750915494507034,35-40,M,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3163,KTR,2018-06-01,2018-07-19,48,Friday,759857,GPB,11043,499999,579727,0.022086044172088343,52.49723806936521,1.159456318912638,40-60,B,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3164,GRZ,2017-01-24,2018-06-28,520,Tuesday,38125,EUR,17883,500001,17014,0.03576592846814306,0.9514063635855281,0.034027931944136114,35-55,F,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3165,AKX,2016-07-29,2017-03-15,229,Friday,303106,USD,30034,499999,87202,0.06006812013624027,2.9034427648664844,0.17440434880869762,30-45,B,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3166,GRZ,2017-05-19,2018-03-04,289,Friday,868728,GPB,33357,500000,768515,0.066714,23.0390922445064,1.53703,25-35,M,michaelmitchell,nicholaszimmerman@rodriguez.com,Allison Morris,F,20
3167,BYU,2016-04-24,2017-07-24,456,Sunday,288360,GPB,18387,499999,147376,0.036774073548147095,8.015228150323598,0.294752589505179,35-45,B,kmartinez,evelyn62@savage.com,Carla Chavez,F,40
3168,KTR,2016-04-16,2016-08-10,116,Saturday,750895,EUR,39799,499997,243899,0.07959847759086555,6.12826955451142,0.4878009268055608,25-40,M,kmartinez,evelyn62@savage.com,Carla Chavez,F,40
3169,GRZ,2017-04-12,2018-01-12,275,Wednesday,568269,EUR,49446,500002,124227,0.09889160443358226,2.51237713869676,0.24845300618797525,25-40,B,kmartinez,evelyn62@savage.com,Carla Chavez,F,40
3170,BYU,2017-04-03,2018-03-16,347,Monday,904225,USD,45536,500000,73947,0.091072,1.6239239283204498,0.147894,40-60,M,bstephens,foliver@yahoo.com,William Cross,M,75
3171,GRZ,2017-02-17,2018-05-16,453,Friday,795013,GPB,49928,499999,351055,0.09985619971239942,7.031224963948085,0.7021114042228085,20-30,B,bstephens,foliver@yahoo.com,William Cross,M,75
3172,GRZ,2018-06-02,2019-02-10,253,Saturday,880437,GPB,8112,499999,91518,0.016224032448064897,11.28180473372781,0.18303636607273213,20-25,M,danielle37,daniellerussell@gmail.com,Alexandra Kennedy,F,36
3173,GRZ,2017-02-01,2018-07-23,537,Wednesday,986173,USD,14639,500001,576484,0.029277941444117113,39.38001229592185,1.152965694068612,30-45,M,danielle37,daniellerussell@gmail.com,Alexandra Kennedy,F,36
